0,1,2,3,4,5
36,12.064222,1.337825,4.673144,2.813074,15745.857333
36,17.07289,15.546364,6.370913,343.35977,29265.192841
36,2.905108,16.775181,9.193148,290.096123,60936.372198
36,12.932386,21.057763,8.055983,299.000251,46793.459606
36,-1.689786,-19.249062,5.662758,89.893043,23120.863831
36,16.988645,-1.377832,4.340993,118.682014,13587.086451
36,10.660238,-16.778911,7.403741,134.470046,39523.053405
36,17.047276,-4.045388,15.859242,166.758843,181348.055679
36,5.61585,-4.602811,6.360898,54.872384,29173.261209
36,-16.509472,-13.248155,3.110528,267.397819,6976.15639
37,8.012064,5.245977,3.940551,49.8762,11195.978833
37,29.1102,2.777649,5.19643,290.651037,19469.654512
37,14.176931,8.391978,4.805155,264.345554,16648.030863
37,11.754482,5.03979,4.44619,336.803445,14253.584368
37,11.799983,-11.207709,3.057672,342.230152,6741.088008
37,12.82849,26.702836,5.160018,262.397786,19197.759528
37,10.42045,11.508747,13.543053,174.638709,132245.608458
37,16.109111,7.654278,9.085457,49.32187,59517.077446
37,5.25643,10.562114,9.029116,29.917061,58781.216558
37,15.285724,3.027985,6.074817,228.512689,26608.140777
37,23.717276,-2.097058,5.52843,255.183852,22036.960874
37,10.418725,6.888266,3.155191,290.169121,7177.932923
37,13.051435,5.964778,5.477473,216.844454,21632.593923
37,-16.660891,8.100918,3.801976,281.285943,10422.378918
37,-16.945898,0.321953,14.356642,153.566798,148611.968051
38,6.848946,12.382652,5.651108,323.640792,23025.833574
38,18.045854,10.996844,10.239629,27.766869,75599.077975
38,9.53358,4.77918,11.749144,89.48557,99531.498459
38,4.39738,6.136888,5.105971,211.349684,18797.703978
38,18.412664,-2.603027,2.984002,247.27604,6420.166962
38,15.343293,-11.735888,7.275481,281.676661,38165.551568
38,17.860119,9.913404,14.548025,343.685635,152600.56553
38,16.101719,8.331002,3.540152,297.275569,9036.326452
38,4.239418,5.427027,4.988986,297.923158,17946.20238
38,16.865852,21.586831,8.66222,260.263485,54101.15066
38,11.141405,13.882544,4.606102,88.571434,15297.315964
38,-1.741916,7.739745,3.288937,289.822484,7799.36463
38,27.54297,-1.592578,11.866295,234.719459,101526.248846
38,17.819307,-7.222667,5.844203,50.952149,24626.272154
